start	end	text
3724680	3728680	一大在哪里呢
3728680	3730680	宋平对习近平的意义
3730680	3731680	就在于
3731680	3733680	他变成了中共
3733680	3737680	活的最长的元老
3737680	3739680	我经常开玩笑说
3739680	3741680	宋平和齐心
3741680	3744680	两个人岁数的
3744680	3745680	加权平均数
3745680	3748680	就是习近平的
3748680	3750680	最有可能打到的年龄
3750680	3751680	为什么呢
3751680	3752680	因为宋平的年龄
3752680	3754680	标志在中共
3754680	3756680	在中共的
3756680	3759680	中共最好的医疗保障条件下
3759680	3761680	一个人能活到的极限
3761680	3763680	就是宋平
3763680	3765680	那齐心的活到的岁数
3765680	3767680	是标志着
3767680	3770680	习近平的基因
3770680	3772680	能给他带来的
3772680	3775680	活的寿命的极限
3775680	3776680	那两个人的加权平均
3776680	3777680	是不是
3777680	3779680	就是约等于
3779680	3782680	习近平最后能活到的岁数呢
3782680	3783680	当然了
3783680	3787680	习近平他享受到的保健
3787680	3789680	会比宋平那个时候的
3789680	3790680	要更强
3790680	3792680	因为他是一把手
3792680	3793680	一把手拿到的
3793680	3795680	比其他常委还要强
3795680	3796680	另外一个
3796680	3798680	就是现在医疗条件
3798680	3799680	保健条件
3799680	3801680	这种科技还是在不断进步
3801680	3803680	习近平
3803680	3804680	因为这是
3804680	3806680	宋平享受的只是在之前的
3806680	3807680	习近平可能能享受到
3807680	3809680	未来AI带来的这种
3809680	3811680	生物科技
3811680	3813680	保健水平带来的这种
3813680	3815680	进步的影响
3815680	3817680	这个是对他正面的
3817680	3819680	其实影响
3819680	3821680	他有可能活得更长一些
3821680	3822680	但是因为
3822680	3824680	齐心的这个年龄
3824680	3825680	因为
3825680	3827680	齐心其实人家退休之后
3827680	3828680	天天在聊养
3828680	3829680	没有那么反省事
3829680	3830680	习近平他活在
3830680	3831680	比较大的压力下
3831680	3833680	这个又在一定程度上
3833680	3834680	会折损他的年龄
3834680	3836680	所以最后这两个因素
3836680	3838680	科技和他的压力
3838680	3839680	带来的这个变化
3839680	3840680	会在家前平均
3840680	3843680	平均数上做一个修正
3843680	3844680	所以你根据这个
3844680	3845680	就可以去推算
3845680	3849680	习近平到底能活多久
3849680	3852680	因为他习近平的寿命
3852680	3854680	是对中国的政治格局
3854680	3855680	是一个非常大的变量
3855680	3857680	因为不管他
3857680	3859680	未来当不当总书记
3859680	3860680	他在不在这个位置上
3860680	3861680	只要他活着
3861680	3862680	中国的发展方向
3862680	3864680	就不会大变
3864680	3865680	后面的人只会沿着
3865680	3867680	习近平搞的方向去
3867680	3868680	连新的口号
3868680	3869680	估计都不会停
3871680	3872680	谢谢Alex
3875680	3877680	大家去看看浙江
3877680	3878680	习近平走了这么多年
3878680	3880680	浙江还在搞巴巴战略
3880680	3881680	巴巴战略是2000年
3881680	3882680	几年20多年前
3882680	3883680	习近平搞的
3883680	3885680	几乎没有什么
3885680	3887680	重点面面俱到的一个战略
3887680	3888680	计讨好三个代表
3888680	3889680	又讨好科学发展管
3889680	3891680	是一个折中的战略
3891680	3893680	是20年前的一个战略
3893680	3894680	现在整个浙江省
3895680	3897680	还在巴巴战略中
3897680	3899680	找一个方向去做文章
3899680	3900680	王浩
3900680	3902680	你看前半的人都做了
3902680	3904680	我就重点做浙江的文化战略
3904680	3906680	搞个浙江的文化旅游
3906680	3907680	所以就是
3909680	3911680	限制后面这些人的发挥
3911680	3913680	只要习近平活着
3913680	3915680	中国的战略方向就不会变
3915680	3917680	政策方针就不会有大变
3917680	3919680	所以大家就知道
3919680	3921680	他的寿命有多重要了
3921680	3922680	他的寿命比他当不当总书记
3922680	3923680	还要重要
3925680	3927680	所以今天就讲这些吧
3927680	3928680	啊
3928680	3930680	正好笑一个小时
3930680	3932680	还有啥问题提一提
3932680	3934680	提一提 我就
3938680	3940680	这个话题其实也没啥好讲
3942680	3944680	谢谢Alex 谢谢
3944680	3946680	没事 我就是
3946680	3948680	有点鼻音有点重
3950680	3952680	习近平今年度大了
3952680	3954680	习近平今年度大了
3954680	3956680	习近平是26年的吧
3956680	3958680	习近平今年刚好100岁吧
3960680	3962680	习近平没有103吧
3966680	3968680	熊貌平今年能进步吗
3968680	3970680	熊貌平是副书记吗
3970680	3972680	看看有没有坑吧
3974680	3976680	90到93年中的部长吕峰
3976680	3978680	吕峰跟习仲勋
3978680	3980680	其实有些关系的
3980680	3982680	因为吕峰在
3982680	3984680	因为习仲勋
3984680	3985680	60年代下方
3985680	3987680	到洛阳头发机场的时候
3987680	3989680	吕峰是下面的那个
3989680	3990680	干部科长
3990680	3992680	所以吕峰是跳极了
3992680	3994680	后来习仲勋在中央管组织部的时候
3994680	3996680	吕峰是从副局
3996680	3998680	直接跳到副部的
3998680	3999680	但是这个问题
3999680	4000680	不是出在吕峰的
4000680	4001680	应该
4001680	4002680	习近平90到93年
4002680	4004680	没有解决省委常委
4004680	4006680	他应该不是出于吕峰
4006680	4007680	吕峰应该是有别的问题
4007680	4008680	追什么问题
4008680	4010680	需要大家去研究
4016680	4017680	李鸿忠在啊
4017680	4018680	李鸿忠大家知道
4018680	4019680	他是一个
4019680	4020680	其实是个政治大师
4020680	4022680	大家不要嘲笑李鸿忠
4022680	4023680	觉得李鸿忠
4023680	4025680	就是这个拍马屁拍的过头了
4025680	4026680	其实李鸿忠大家想想
4026680	4028680	李鸿忠最开始是谁
4028680	4030680	李鸿忠
4030680	4032680	最开始是李铁硬的秘书
4032680	4034680	李铁硬大家知道跟
4034680	4036680	李铁硬大家知道是谁吧
4036680	4039680	李铁硬是李维翰的那个儿子
4039680	4041680	李维翰是中共的元老
4041680	4043680	原来比较自身
4043680	4045680	邓耀平的前妻那个叫金什么
4045680	4047680	小金就是嫁给了李维硬
4047680	4049680	但是共产党对这个东西
4049680	4050680	不是很在乎
4050680	4053680	所以邓耀平对李铁硬
4053680	4054680	还是挺好的
4054680	4055680	李铁硬到了电子
4055680	4057680	他接了李铁硬
4057680	4059680	江泽民去上海当市长
4059680	4060680	李铁硬接了江泽民
4060680	4061680	当电子国业部部长
4061680	4063680	李铁硬的这家伙呢
4064680	4067680	当时呢就是对
4067680	4070680	老江留下的这些人呢
4070680	4071680	就是没怎么照顾
4071680	4072680	当时曾培严
4072680	4075680	老江留了个话想提拔曾培严
4075680	4077680	然后呢李铁硬没怎么提拔
4077680	4079680	所以呢李铁硬呢
4079680	4082680	应该是跟老江关系不好的
4082680	4083680	老江对他挺烦的
4083680	4084680	所以老江上来之后
4084680	4087680	就是安排这些政治局委员的岗位
4087680	4088680	就是给李铁硬安排了个
4088680	4089680	空头政治局委员的
4089680	4091680	他有政治局委员兼任
4091680	4092680	社科院院长
4092680	4094680	就看老江对他的建务程度了
4094680	4096680	所以李铁硬背着这么一个
4096680	4101680	他是李铁硬的秘书
4101680	4103680	他是他的这个老板
4103680	4104680	是老江讨厌的人
4104680	4106680	你说他能好好弄吗
4106680	4107680	但是他在深圳的时候呢
4107680	4109680	就拍黄丽满的马屁
4109680	4111680	给黄丽满搞得特别好
4111680	4112680	所以就接通了老江
4112680	4114680	另外在深圳的时候呢
4114680	4117680	因为他跟习家的关系也不错
4117680	4119680	就是习的姐姐瞧瞧呀
4119680	4122680	在当地搞房地产有几块地
4122680	4123680	我原来写过
4123680	4124680	那都是李鸿忠给他批的
4124680	4126680	所以他跟他们家族关系也不错
4126680	4128680	所以李鸿忠他是
4128680	4131680	切换了三任领导
4135680	4137680	王彭我不知道
4137680	4140680	国务院王彭我不知道
4140680	4143680	那个余又军啊
4143680	4145680	余又军他是个异类
4145680	4146680	他是个文人
4146680	4147680	余又军这个人
4147680	4148680	大家可以网上有那个视频
4148680	4149680	大家可以看一下
4149680	4152680	余又军是比较能干事
4152680	4154680	就是而且能干成事
4154680	4155680	身上有
4155680	4157680	但是他身上有些疏生意气
4157680	4159680	有些时候考虑问题呢
4159680	4161680	就是容易被这帮老油条
4161680	4162680	这个暗算
4162680	4164680	所以南方系
4164680	4167680	所以余又军到哪里都带来大的变化
4167680	4169680	所以你看他在广东大学的部长
4169680	4171680	所以南方报系能起来
4171680	4172680	能保持这么一个
4172680	4174680	就是开明的环境
4174680	4175680	就是余又军的
4175680	4178680	然后他到了山西当省长
4178680	4181680	就对山西关闭了7000个眉
4181680	4183680	3000多个小交化厂
4183680	4186680	给当地的这个
4186680	4189680	上百万的这个煤矿工人
4189680	4190680	重新盖了房子
4190680	4193680	所以他山西那帮人也挺感谢他的
4193680	4196680	而且他对社会主义的研究
4196680	4197680	对那个
4197680	4199680	他的研究能力比较强的
4199680	4201680	但是他就是二任子
4201680	4203680	就是在山西得罪了太多的人了
4203680	4204680	跟另一家接了仇了
4204680	4207680	在这个深圳的时候
4207680	4209680	跟李鸿跟那个谁
4209680	4211680	不是李鸿的跟黄立马
4211680	4215680	还有那个许什么许中恒
4215680	4219680	都是关系非常糟糕的
4219680	4221680	所以他是被别人暗算下去的
4221680	4224680	这就是中共典型的这个暗利
4224680	4226680	就是列币驱逐两币
4234680	4236680	谢谢KTCALL
4236680	4238680	我刚才忘了感谢了
4239680	4242680	骑嘉宾是走的骑星老太太的路子
4242680	4244680	胡说八道呢
4244680	4246680	现骑就是走他的路子吗
4263680	4265680	宋平的 宋平两个儿子
4265680	4266680	一个在央视
4266680	4268680	一个是什么作家
4270680	4272680	赵本山女学家里干啥
4272680	4273680	咱不认识
4275680	4277680	赵本山那个女儿不是天天在直播吗
4280680	4281680	骑银是23年的吗
4281680	4283680	那她103岁了
4285680	4286680	我怎么记得她
4286680	4287680	晚上在那里
4287680	4288680	在那里
4288680	4289680	在那里
4289680	4290680	在那里
4290680	4291680	在那里
4291680	4292680	我怎么记得她
4292680	4294680	晚上写的是26年的
4306680	4307680	我有断
4307680	4308680	哎呀 这个我
4317680	4319680	身长与现任中后部那么久
4319680	4320680	怎么还不下
4323680	4324680	到最有年龄了嘛 身长与
4327680	4328680	32岁
4328680	4330680	拿1000万去西班牙躺平
4330680	4332680	有点地财能力肯定能够
4334680	4335680	哎呀 1000万
4335680	4336680	你在国内躺平挺好的
4336680	4338680	在西班牙有点费劲
4338680	4340680	你省点花应该够了
4342680	4344680	举现灭门 反正不知道
4347680	4348680	两会的
4348680	4349680	不是两会的
4349680	4351680	应该是两会后面一点
4351680	4352680	不是两会的就局
4352680	4353680	你干结那个
4367680	4369680	你穿两个为啥能跑路
4369680	4371680	为啥能跑路
4371680	4372680	为啥能跑路
4372680	4373680	他已经辞职了
4373680	4374680	辞职好几年了
4374680	4376680	肯定手里有一次护照了
4379680	4381680	陈全国回铸码店了
4381680	4383680	是吗 李强
4383680	4384680	那你回头私信我一下
4384680	4385680	我了解一下细节
4389680	4390680	老大为什么和他
4390680	4393680	父亲的政治理念完全不一样
4393680	4395680	这个其实话题挺有意思的
4395680	4396680	为什么老习
4396680	4398680	跟他父亲的政治理念不一样的
4398680	4399680	因为他
4399680	4402680	其实你看看老习
4402680	4405680	1962年老习9岁
4405680	4407680	他的父亲就落难了
4407680	4409680	到他重新见到他父亲
4409680	4411680	已经是七八七九年了
4411680	4413680	所以在老习成长的过程中
4413680	4415680	在他成年的过程中
4415680	4417680	他父亲跟他
4417680	4419680	直接接触的时间是很有限的
4419680	4421680	即使在他父亲没出事之前
4421680	4423680	他父亲天天也很忙
4423680	4424680	大家就会发现
4424680	4426680	虽然他是他的生理学父亲
4426680	4427680	但是真正
4427680	4429680	每天的教习近平
4429680	4430680	习近平每天学习的
4430680	4432680	还是老毛那一套
4432680	4435680	所以老毛算是习近平的这个教父
4435680	4436680	所以为什么他的想法
4436680	4437680	更接近老毛
4437680	4439680	而不是他们的父亲
4439680	4441680	包括红卫兵那一代人
4441680	4443680	他们在青少年时期
4443680	4445680	在价值观 世界观行政时期
4445680	4446680	他受到的框架
4446680	4449680	他是老毛给他们的
4449680	4451680	而不是他们的生理学父亲
4452680	4455680	刘强东和习近平的家属有关系
4459680	4461680	宋平有女婿吗
4461680	4462680	不太了解
4462680	4463680	没听说过
4464680	4465680	有可能有
4468680	4470680	依老和
4472680	4473680	依老和
4475680	4476680	依老和
4477680	4478680	依老和
4478680	4479680	依老和
4489680	4490680	我好多
4490680	4491680	我看不到
4491680	4492680	他一那个
4492680	4493680	看不到
4495680	4496680	李克强
4496680	4497680	匹东斌是不是李克强
4498680	4499680	政策造成的
4499680	4500680	跟他政策没些相关
4500680	4502680	但他你只能把三分之一的
4502680	4504680	自夺把一半的责任放在他这
4505680	4507680	商务部的中山
4509680	4510680	中山退休了吧
4513680	4514680	后边能不能开个转题
4514680	4516680	讲一下将起军工
4516680	4517680	企业的未来趋势
4517680	4519680	以后叫直播的时候说说吧
4520680	4523680	雄安张国华为啥敢给
4524680	4526680	张国华
4527680	4529680	他跟你纽约和不对付是吗
4531680	4534680	老真无真无真是特工啊
4539680	4541680	胡锦涛会讲的
4541680	4543680	但是要比较花时间
4548680	4550680	云南是不是要有变化
4550680	4551680	对云南的书记到底了
4552680	4554680	然后他们神仗也接不上
4554680	4555680	要走外来来个书记
4559680	4561680	周面的陈寅跟江有关系
4561680	4562680	下面那个日
4562680	4565680	日上免税跟你老江家有关系
4569680	4572680	宋平造王为什么没提拔自己的孙子
4573680	4576680	一个的宋平跟这些老一代那是一样的
4576680	4578680	他的生活是比较简朴的
4578680	4579680	虽然他家有很多钱
4579680	4581680	但是他个人生活还是很简朴的
4581680	4584680	对孩子要求都比较严肃
4584680	4586680	就是反而因为是自己的孩子
4586680	4588680	他反而会严肃要求
4588680	4590680	这是中共那一套的表演艺术
4590680	4593680	包括老周这些人都这样子
4593680	4596680	另外也可能孩子他本身也没多少培养
4596680	4597680	秩序也不在这
4597680	4599680	他两个孩子一个是
4599680	4601680	中央电视台的副总公众师吧
4601680	4602680	一个是作家嘛
4602680	4603680	秩序都不在这
4605680	4606680	有的人比较耗名声
4607680	4609680	现在以朗战争 px
4628680	4630680	现在一朗戰争最有可能的站下
4631680	4632680	以朗到目前还没有
4632680	4640880	一辆,到目前还没有跑出我的分析框架来去看看,就是不派兵的情况下怎么结束
4648040	4649580	陈刚能入局吗,不能
4658020	4659560	宋家宋民家族很有钱
4660320	4660840	非常有钱
4661840	4665200	反正说大家清脸的都是扯淡的,对大家不了解
4665700	4669800	当然了,这个时候我胡说的,大家不要当真
4670320	4671600	也不要起诉我
4675180	4678240	现在推荐考古吗,推荐啊,我一直推荐
4679520	4680800	15规划
4683120	4685420	产业都竞争型产业
4686420	4691300	川普家族不行了,他就两个小孙子
4691560	4695920	两个小孙子一个跟薄熙来搞一块,一个是嫁给
4696180	4698480	一个跟光阳的那个结婚了吧
4704880	4708200	齐心就是自数是24年出生,那就是23年
4708400	4712760	哎呀,我讲的其实都是
4713020	4716600	都是纯属,以后我每个视频都会写的
4716860	4720180	都是以上纯属虚构
4720440	4724020	如有了雷铜,纯属巧合
4724280	4725820	请勿对号如作
4728120	4729660	举现面没案,我不知道
4730420	4732720	我打啥都知道,那我不是神了
4732720	4735020	你们问的大部分我是不知道的
4735280	4737840	政府工作报告下周线下周吧
4739880	4741680	下周直播讲吧
4741880	4745480	送支持席连任吧,他没啥不支持的,对他没啥影响
4746240	4750340	肯定是将这种重要的人,席是派中办给他们做了个说明
4751620	4756220	这种说明,这种说明,这种说明,这种说明
4756480	4760580	这种说明,这种说明,这种说明,这种说明
4760840	4764160	这种说明,这种说明,这种说明
4764420	4768000	这种说明,这种说明,这种说明
4768260	4770560	这种说明,这种说明
4771400	4776440	他不支持也没啥用啊
4776700	4780800	包括网上传什么,送贤给席的那个信,都是扯的案子
4787960	4791300	合肥未来的政治经济,咱们家不是很看好
4795140	4797940	送修德,送给那个送名家,没有啥关系
4801540	4803840	这次两会松了一些,能喝酒了吗
4806660	4810500	居民中够办法常务副主任,看具体人,不要看岗位
4811260	4816900	如果是牛人的话,若岗位他也能进步,如果是笨蛋的话,给他再好的位置也上不去
4821260	4826620	中医怎么办,中医还行吧,中医适合治这种慢性病
4826620	4832760	快病不要指望他,另外中医适合司马当胡马医的时候试一试,万一可能就有奇迹了,你不要把
4833020	4835060	在第一个阶段,不要让他弄
4835320	4839160	还有一种就是奇病,西医时代解释不了也治不了的
4840700	4845060	你找中医试一试,他是一种补充我觉得,不能当主流去做
4846340	4848380	还有一个就是做保健这些东西
4849660	4854260	还得当然又定级中医了,最好的医疗资源在中国永远都没有
4854460	4859580	为什么内债不是债,因为内债可以运钱啊,都很多办法解决啊
4860360	4862400	说是债,那是给你面子
4864200	4870860	欠政府的,政府完全可以不欠你的,政府抢就行了,说是欠你的那是给你面子
4873660	4876740	宋平家族也被打击了,还打击得挺厉害
4877000	4880320	宋平家族也被打击了,还打击得挺厉害
4880540	4883340	宋平家族也被打击了,还打击得挺厉害
4884100	4888460	宋平一直不亲近于近年了,在后面我就不了解了,有可能
4896660	4899980	反正最近后面就没有多少宋平家族的信息了
4900740	4903300	所以我说他后面没怎么推荐人了
4903520	4908880	NOBODY,你不要问那些那么明确
4909140	4915040	我已经暗示过了,你不要让我犯错误,我点到了就点到了,不要反复问,反复问
4916820	4923720	自己推的去好不好,我点到那儿,你能推就推到,你推不到,不要那样让我,我是打你还是不打你啊
4924580	4930140	像宋平那种人,肯定不会名义动他,动他没有意义,他变成中共的一个象征了
4930380	4934220	你推倒他就相当于打中共的脸,打你习近平自己的脸
4937540	4940620	现在的公安部长,我看现在要博弈了
4942660	4945480	就像这种位置太重要了,利益太大了
4945740	4948300	你中子部推这个推那个
4948560	4952140	那王晓鸿肯定要推这个推那个
4952360	4956200	那王晓鸿肯定有自己的人选,那个齐焱军行不行
4956960	4957980	所以就是
4958760	4960540	就是打不到
4960800	4963100	王晓鸿肯定希望自己的人能接啊
4963360	4966680	其实对国安部长写两个思路,第一个专业性选手
4967200	4971040	就是在国安部干过的常务副部长,王晓鸿本身也是这样上来的
4971300	4972060	还有一种
4972320	4973840	思路就从地方
4974100	4975120	从地方
4975380	4975900	过来的
4976160	4978960	你比如说,从周永康的后面这些都是
4979480	4980760	那其实
4980980	4982240	这两种思路都可以
4982500	4983540	大家原来都强调
4983780	4987620	你看我讲的时候,我从来没说,我说有这几个人
4987880	4989420	我从来没说谁能接
4991220	4991720	是吧
4991980	4993520	所以像这种关键岗位
4993780	4996580	王晓鸿又得了病,他有很大的话语权
4996840	4997600	他的话语权
4997860	5000180	他的推荐人选可能跟中子部的不一样啊
5010760	5016900	中东外交这么失败,外交系统还有人背锅吗
5017160	5018700	没有,都会赢的
5018960	5021000	你没看吧,中国都赢了好久回了
5025860	5029960	对,你这个对糖尿病十几年,现在又中医调力,身体西药不能挺
5030220	5035080	你不能挺西药,然后再用中医调力,你果然是隔壁了
5035300	5037340	西燕未来会怎么样,西燕不怎么样
5043220	5046300	你经历过没有什么是科学解释不了的
5046560	5050400	科学只能解释一部分,特别是社会科学
5053200	5059100	李干杰,因为剧参九局,剧参九局是个表面的原因,背后的原因我写过
5059360	5062940	李干杰,因为剧参九局,剧参九局是个表面的原因,背后的原因我写过
5062940	5065500	李干杰和那个是背后
5065760	5069080	李干杰和他对调的一个视频,你去看一看好吧
5069340	5070360	那个是深层的原因
5070620	5071900	我解释的非常齐了
5072160	5075480	也是到目前为止,互联网上唯一一个解释清楚的
5075740	5078040	李干杰被调到,本质上还是因为
5078300	5084960	陈希跟蔡奇在中总部的人选,中总部的权力纷纷上的矛盾
5085180	5090040	人民币,人民币大趋势,如果是通缩不改,那还是升职啊
5092080	5094640	短期就不好说了,因为人民币有些时候不好
5094900	5099500	那因为他是会历史被操纵的,海外人民币吧,也就那点盘子
5099760	5101040	很容易被操纵
5101040	5112040	短期就不好说了,因为人民币有时候不好,不好,那因为它是会历史被操纵的,海外人民币吧,就那点盘子,很容易被操纵。
5112040	5129040	射江的陈一军。你们陈一军掉倒了吗?陈一军不掉到管心去了吗?
5142040	5158040	陈一军的女儿看她现在的资疆派跟原来的资疆派不一样了,你不要说资疆派就牛,主要是她谁把她踢板上来的。
5158040	5180040	你看这个现在资疆的长福人长那个叫徐什么,徐永光还是谁,他是徐州起来的,跟这个谁,周少军关系很密切。那你看他,原来还传说他去深圳,一会传说他去哪儿的,他肯定是出,要出,就是没有你原来那么顺利的。徐坤林前途应该不错。
5181040	5207040	张勇啊,张勇试图一般,你跟他到这儿的。我认为张勇的时候他还是个出事儿的。后来给自己运作,他挺能折腾的。自己运作到中盘半了。
5207040	5225040	新时代后是不是不能对国内经济和青少年抱有太大心了,差不多吧。香港特区,香港特区名字永远在。名字还是原来的名字,那盒给你掏空了。包括就像那个自治区一样,民族自治区一样吧。
5225040	5240040	民族自治还叫民族自治,民族自治政策永远不变,但灵魂都给你变了。盒还是那个盒,灵魂都已经变了。酒瓶子还是那个酒瓶子,酒早就不是茅台酒了。香港也是这样。
5241040	5245040	一国两制还是一国两制的酒瓶子,酒已经不是一国两制的酒了。
5246040	5265040	李锐的观点大部分可以参考的,但是有一些他带了情绪的大家,反正总体上李锐,因为他是,李锐也是属于129运动,129,大家知道,中共后来有一批能反思的人,像余光晏他们,主要就是于129这帮治治分子。
5266040	5273040	李锐其实晚年都是跟他们在一块,李锐总体上我觉得对他还是比较肯定的,比较有勇气,有这个想法。
5274040	5287040	而且他在中共党内呆了这么多年,跟毛泽东有交往,然后也参与了中组部核心部门的运作,跟陈云、胡耀邦都有比较深的交往。
5287040	5293040	所以他的这些看法大家还是要认真地研究的,是现在党史的重要参考资料。
5294040	5300040	但是可能有百分之几,或什么有些是他的个人的一些观点,你要把那个色彩给去掉。
5300040	5310040	龙创的什么背景吗?据说挺有背景,早年没啥背景。
5311040	5321040	可能我那段时间,经常碰到孙悟彌,我们三四个人,他一个朋友和我三个人,他孙悟彌就是带个女朋友,每次带着都不一样。
5322040	5327040	我们原来经常和那个时候,他第二次创业没多久,后来他就牛逼了。
5331040	5334040	黄文刀,我去哪来的问总书记啊。
5334040	5352040	军来的赵俊宁,能不能写一下他啥职务?我又不是中统部长,我知道他是干啥的。
5353040	5354040	云来朝复。
5358040	5361040	人家不写了吗?这是陕西过来的吧?
5368040	5369040	这陕西来的。
5382040	5398040	农业部对移立飞河有影响吗?有影响啊,有补贴,有那个。
5399040	5406040	主要是食品监督对他们影响大,他们对他们上游有影响力农业部,对养殖那块上游有影响力。
5406040	5409040	但是乃这个其实还是食品安全那些。
5410040	5419040	万科又到身体支援了,对,因为万科是房地上的标志吗?你不救他,他烂了,就整个房地上好像也彻底没戏了。
5428040	5430040	还有四分钟吧,到三十。
5430040	5441040	马还有可能参加眼镜模式,等等看吧,这个都是习近平一念之差,你说咱们猜个啥。
5442040	5450040	马行为有可能按眼镜模式,但是他的秘书都抓了,而且挖了这么深,也可能给他搞得很重。
5451040	5457040	眼镜模式是因为当时李克强出面说情了,如果没有李克强说情他也不行了。
5458040	5464040	李克强当时还有点面子,现在谁给马行人说话,加上他有那个,所以可能会处理出发的重一点。
5465040	5474040	但是就看看,比如说国母给他说不说话了,这个东西都是一念之差,咱也不是老习也脑子中的那个回虫,对不对。
5480040	5497040	李睿的观念,他的李睿就那些回忆,他的李睿是记那些东西吗?你去看看就行吧。
5510040	5536040	谢谢。哎呀,我YouTube这个模式搞错了。
5537040	5544040	我刚才只看到那个,有好多人没看到,但是我这个又,哎呀,没做做不了了。
5547040	5549040	我说YouTube问题那么少了。
5556040	5559040	为啥遼宁政治高低,遼宁不是政治高低。
5559040	5573040	正台山东帮,有这个帮吗?山东官多,但是没有帮,你形成帮得有那个,没有帮。
5574040	5578040	张向联,你没听过我之前的直播吗?张向联是假现你搞起来的。
5580040	5584040	最后还是老大定身上的官员不当然了,现在副部长都对他缺了。
5585040	5588040	当年连民生银行换个行长都对老大缺,你想想。
5593040	5600040	大姐姐能帮领抢东部,陈武喝茶了,对,他儿子联系不上了,陈兵联系不上了。
5601040	5611040	蓝势力进去之后,陈武,蓝势力下来,陈武做了很多贡献,现在蓝势力进去就一直咬陈武。
5612040	5623040	当年那个律弟收购那个建工案,建工案就是现在也也捂不住了,但是,但是不知道会不会对他有那个,因为毕竟。
5623040	5629040	那个毕竟,看看吧,调查很正常,处处划到时候看吧。
5631040	5635040	香港值得一名吗?香港是大富豪待的地方,和专业人士金融,什么的。
5637040	5639040	普通人不建议去香港。
5642040	5647040	郑国吉时代被调查,我上回说是牵着到他,没说被调查。
5648040	5655040	陈义军啊,陈义军我估计比较难,服不及,上正部级这个挺难的。
5661040	5663040	上中央委员未必上正部。
5668040	5671040	新疆,新疆未来,新疆未来就这样嘛。
5672040	5676040	王晓方的感觉,王晓方是谁,你是夸我还是骂我呢?
5682040	5687040	现在的烟台市长从江苏调过来,这种主部组织的全国大队调。
5690040	5692040	牛军是生病了吧?
5701040	5714040	蓝色光彪的背景,蓝色光彪应该就是那对北大人的,那对北大的那小子。
5715040	5722040	赵文泉啊,加联想,加六全志,北大加六全志,就这两个背景。
5723040	5727040	罗亚视频明天应该能上对持后天。
5728040	5733040	陈刚为啥不如许坤林,主要看上面的天线。
5734040	5738040	有抢东西要造有挺,为了拍摄。估计未来会装到SD送发吧。
5739040	5741040	我要是他我就这么弄。
5745040	5749040	司马红的老公是谁,那咱也不好问呢。
5751040	5756040	我认识司马红,但我怎么问,除非人家吃饭是带过来,我问你老公是谁?
5758040	5763040	郑总部伍局的阵属在腰气调动方面有失权吗?
5764040	5767040	你什么是级别的调动,高级别他调动不了。
5769040	5774040	小的靠对腰气能决定了,他去打招呼应该就能掉。
5775040	5777040	他只能靠自己的影响力,他的权力。
5778040	5784040	中共部下边这些人只是跑,只是信息,第二跑具体的这个流程,他们定不了。
5787040	5790040	每一战争对日本经济影响到吗?对。
5791040	5798040	他日本韩国是包括印度都有点躺伤了,就是因为日本韩国对那个海峡的依赖还挺大的。
5809040	5813040	胡锦涛没啥话语权了,怕你不是那个老年痴呆症了吗?
5817040	5819040	轩红不知道干嘛的?
5820040	5822040	马云,马云不在演戏吗?
5823040	5825040	马云好像现在干啥去了?
5826040	5828040	华润是什么背景?
5829040	5831040	每一任华润,老总背景都不一样。
5831040	5833040	司令经为什么要干完了?
5834040	5847040	两个人有竞争关系,年纪差不多,还要争海外的那个庇护权。
5852040	5856040	司大衡干部,为啥比较年轻?
5856040	5864040	他们没有那个几年升级级,几年升级级的限制,还能骗局限制高层?
5865040	5867040	嗯,早就过去了。
5872040	5878040	段伟红,但红现在出境出不去,已经自由活动了应该。
5878040	5881040	民族政策,我有视频,你去看就行。
5884040	5888040	社长,你一起吃过的女明星,哪个综合素质退购?
5889040	5891040	综合素质,你咋能看出来?
5895040	5902040	主持人,我给你看行业,主持人比这些综合素质明显要比,
5902040	5913040	唱歌的高,唱歌的明显要比演员,搞演员要比模特高。
5914040	5921040	因为主持人,你光长得漂亮不行,你得知道很多东西,反应能力都很强。
5922040	5925040	这为什么他们都找,这些常委都找女主持,不找内模呢?
5926040	5928040	内模光有一个外表,他跟你说不到一块儿取。
5928040	5932040	他在付出有高人手本,他没有什么。
5936040	5939040	你们就是看过肖建华和吴晓辉的,
5940040	5943040	你们是哪儿,丁峰波,你们是在哪儿,在上海门,在哪里?
5947040	5950040	肖建华和吴晓辉关在一起,不可能吧,大哥。
5951040	5955040	肖建华是单独关的吧,吴晓辉应该单独吧。
5955040	5960040	吴晓辉应该单独吧,你说一起是怎么一起,你过去私心一下。
5963040	5965040	江西还有发展吗?没有了。
5969040	5976040	省级政策委员怎么推荐他呢?看戒别啊,政协这些东西没什么,你看哪个戒别,每个戒别都有名额。
5979040	5982040	现在大学生有什么好诸如此意?
5983040	5993040	这些太难了,你要么有个公园,家里有那个建国企,你实在不行就想办法出国留学,日本留学,花五万十万到日本留学,肯定能找到工作。
5996040	6002040	现在这个,就是日本留学,我这个音音不是我在日本,我也不做这个生意啊。
