start	end	text
3652220	3654220	茶馆喝茶 交点茶水费
3654220	3656220	所以
3656220	3658220	当时财民兆主要查他
3658220	3660220	后来在国新办
3660220	3662220	他也是财民兆的
3662220	3664220	手下
3664220	3666220	分拆一个国新办
3666220	3668220	国新办就是网络沙皇
3668220	3670220	就是管网络了
3670220	3672220	所有的网络原来是国新办
3672220	3674220	就画到这儿了
3674220	3676220	所以卢伟当时的权力是非常大的
3676220	3678220	你看当时搞
3678220	3680220	周小平是他搞的
3680220	3682220	正面网红是他数例的
3682220	3684220	打击非法网红
3684220	3686220	像薛丸子也是他搞的
3686220	3688220	然后搞网络审查也是他搞的
3688220	3690220	互联网大会
3690220	3692220	乌镇大会是他搞的
3692220	3694220	打击字节跳动都是他搞的
3694220	3696220	所以卢伟这个家伙
3696220	3698220	当时他当这个关系
3698220	3700220	完全可能竞争的
3700220	3702220	然后卢财民兆下来之后
3702220	3704220	就是和平
3704220	3706220	和平一直是大记者出身
3706220	3708220	日本在新华社国内部
3708220	3710220	所以他是个过渡
3710220	3712220	他是个专业人才
3712220	3714220	一直靠专业起来的
3714220	3716220	你不能社长
3716220	3718220	因为他的那个谢谢红土
3718220	3720220	谢谢 像薛丸
3720220	3722220	和平
3722220	3724220	你得有人干活
3724220	3726220	所以和平就当了二把手
3726220	3728220	当了总编 他相对负的业务
3728220	3730220	但他只干了两年
3730220	3732220	然后就到点退休了
3732220	3734220	和平退休之后
3734220	3736220	其实在选择新华社长的时候
3736220	3738220	就面临了一些分歧
3738220	3740220	当时最适合的是盛海雄
3740220	3742220	盛海雄大家知道
3742220	3744220	他自己本身也能写稿
3744220	3746220	然后也在新华社当过社长
3746220	3748220	副社长
3748220	3750220	但是这个时候
3750220	3752220	我这个角色我也不知道
3752220	3754220	谁搞的
3754220	3756220	最后选了副华
3756220	3758220	所以副华的
3758220	3760220	就当了这个
3760220	3762220	这个应该是黄坤明推荐的
3762220	3764220	黄坤明跟盛海雄之间
3764220	3766220	不知道是什么关系
3766220	3768220	副华呢
3768220	3770220	大家很多人不知道
3770220	3772220	我中年讲讲副华
3772220	3774220	因为跟现在的人事和布局相关
3774220	3776220	副华呢是1964年出生
3776220	3778220	同学叫陈刚
3778220	3780220	谢谢着你讲
3780220	3782220	如果你觉得我讲的这个东西
3782220	3784220	还有信心
3784220	3786220	因为我讲的大部分东西
3786220	3788220	都是书本上没有的
3788220	3790220	现在好几个大V
3790220	3792220	我看也拍了小号
3792220	3794220	进了咱们群 加入会员
3794220	3796220	然后听咱们的东西
3796220	3798220	把直播的一些东西
3798220	3800220	节去做他们的视频
3800220	3802220	所以我咱讲的这些东西
3802220	3804220	都第一手材料
3804220	3806220	然后呢
3806220	3808220	他跟陈刚是同学
3808220	3810220	后来在北京市跟陈刚一直是同事
3810220	3812220	所以他跟陈刚是关系非常好的
3812220	3814220	俩人是私铁
3814220	3816220	完了之后呢
3816220	3818220	他就到了商务部下面的
3818220	3820220	商报社一直干到正出急
3820220	3822220	相当于也是写稿的
3822220	3824220	当个记者 当个什么
3824220	3826220	完了之后呢
3826220	3828220	他就被推荐给了胡平当秘书
3828220	3830220	胡平大家知道是谁吧
3830220	3832220	胡平原来是福建的神掌
3832220	3834220	这个书记是谁呢
3834220	3836220	就是向南
3836220	3838220	所以向南当书记的时候
3838220	3840220	把一个小同志
3840220	3842220	从河北政定的书记
3842220	3844220	调到厦门当副市长
3844220	3846220	就是叫习近平
3846220	3848220	所以习近平在福建的时候
3848220	3850220	大家都知道他个向南
3850220	3852220	是他的领导
3852220	3854220	其实他的神掌叫胡平
3854220	3856220	胡平对他也很支持
3856220	3858220	胡平这个人也是改革派
3858220	3860220	所以习近平对胡平
3860220	3862220	也被调到特区办当主任
3862220	3864220	又调到特区办当主任
3864220	3866220	他就是
3866220	3868220	傅华就是给胡平当秘书
3868220	3870220	胡平后来就退了
3870220	3872220	然后特区办就被
3872220	3874220	和平到提改办了
3874220	3876220	傅华就被推荐给了
3876220	3878220	万继妃
3878220	3880220	万继妃当时是胡平的副手
3880220	3882220	特区办的副主人
3882220	3884220	万继妃是万里的儿子吧
3884220	3886220	然后这个
3886220	3888220	谢谢教你讲
3888220	3890220	万继妃当时就去提改办
3890220	3892220	当副主任 所以就是
3892220	3894220	带着傅华去的
3894220	3896220	后来万继妃要转港到
3896220	3898220	冒出会的时候
3898220	3900220	因为北京还是万里家
3900220	3902220	还是有发言权的
3902220	3904220	就把傅华推荐到
3904220	3906220	北京市
3906220	3908220	先当仿山区的一个
3908220	3910220	科协主任
3910220	3912220	然后当宣传部长
3912220	3914220	社会宣传部长
3914220	3916220	就这么一点点起来
3916220	3918220	这个时候把他提到
3918220	3920220	常务副部长的时候是蔡奇
3920220	3922220	蔡奇当时因为也是
3922220	3924220	也是福建来的
3924220	3926220	估计胡平也是
3926220	3928220	有这个瓜葛
3928220	3930220	然后就把他
3930220	3932220	当时蔡奇也是安查人
3932220	3934220	就把他胡平
3934220	3936220	好几个秘书
3936220	3938220	你说的不对
3938220	3940220	你说的可能其中之一
3940220	3942220	大家领导不会说就一个秘书
3942220	3944220	不同时期甚至一个时期
3944220	3946220	北京共产大学有个教授姓王
3946220	3948220	他写了回忆录
3948220	3950220	因为胡平后来退休之后
3950220	3952220	当了那个协会的会长
3952220	3954220	这个王教授也是其中之一
3954220	3956220	他写过回忆录
3956220	3958220	就写到傅华了
3958220	3960220	你去看一下
3960220	3962220	我讲的这些地方都是有出处的
3962220	3964220	不是我瞎说的
3964220	3966220	都是有出处的
3966220	3968220	我不提出处
3968220	3970220	是因为我觉得没有意义
3970220	3972220	太干别了
3972220	3974220	其实就是把傅华
3974220	3976220	提到了社会宣传部当常务副部长
3976220	3978220	因为部长蔡奇定不了
3978220	3980220	所以他就弄了个常务副部长来
3980220	3982220	但是很快 因为傅华
3982220	3984220	这时候习近平已经掌权了
3984220	3986220	傅华又被再次发现了
3986220	3988220	所以傅华这时候就启动了
3988220	3990220	到经济日报当总编
3990220	3992220	到广东当宣传部长
3992220	3994220	到中线部当副部长
3994220	3996220	然后就到清华社当总编
3996220	3998220	然后就卡位当了社长
3998220	4000220	所以他呢
4000220	4002220	这个关系的事情
4002220	4004220	你要干到正部级干部
4004220	4006220	基本上好几层火箭
4006220	4008220	他就其中之一
4008220	4010220	傅华直到这个时候
4010220	4012220	大家才看
4012220	4014220	清华社才变成习近平的彻底铁盖
4014220	4016220	因为蔡明照也不算他的彻底铁盖
4016220	4018220	所以傅华又提出了
4018220	4020220	三个一分钟
4020220	4022220	连一分钟也不能
4022220	4024220	离开总书记的
4024220	4026220	连一分钟也不能
4026220	4028220	太恶心了我就没记
4028220	4030220	我这个
4030220	4032220	我一般记不住
4032220	4034220	所以大家
4034220	4036220	综合来看
4036220	4038220	这就是几任的傅华现在还是
4038220	4040220	他跟陈刚 就是广
4040220	4042220	现在陈刚是同班同学
4042220	4044220	关系非常好
4048220	4050220	咱们总结一下
4050220	4052220	第一个
4052220	4054220	清华社是核心部门
4054220	4056220	相当于党内的眼线
4056220	4058220	权力非常大
4058220	4060220	权力非常大
4060220	4062220	这是一个核心部门的
4062220	4064220	所以他跟中办主任
4064220	4066220	包括主管
4066220	4068220	主管宣传的常委
4068220	4070220	才有权把手伸进来
4070220	4072220	第二个
4072220	4074220	多说一句吧
4074220	4076220	清华社记者是真正的记者
4076220	4078220	中国共产党规定的
4078220	4080220	这才是真正的记者
4080220	4082220	真正的无缅之王
4082220	4084220	体制外的那些记者
4084220	4086220	当那个的
4086220	4088220	所以你要真相答记者
4088220	4090220	就到这里来当
4090220	4092220	要不然你永远是边缘化的
4092220	4094220	这才真正的无缅之王
4094220	4096220	第二个
4096220	4098220	清华社大家发现了
4098220	4100220	他经历过一个
4100220	4102220	从专业化到政治化
4102220	4104220	从记者出身
4104220	4106220	到官僚出身的
4106220	4108220	这么一个转变
4108220	4110220	谢谢天亮
4110220	4112220	你太了解了
4112220	4114220	就是一开始
4114220	4116220	你像我刚才讲的
4116220	4118220	穆清,郭超人
4118220	4120220	这些人包括田聪明
4120220	4122220	他都是暴人出身
4122220	4124220	都是这个比较专业化的
4124220	4126220	到后来基本上都是
4126220	4128220	一个比一个会拍马屁
4128220	4130220	李从军开始蔡明照到富华
4130220	4132220	这些都是政治化的社长
4132220	4134220	都是这些人
4134220	4136220	你包括从李从军开始
4136220	4138220	他基本上都不会写稿
4138220	4140220	都是官僚出身了
4140220	4142220	清华社虽然很重要
4142220	4144220	但是他没出过大领导
4144220	4146220	大家发现
4146220	4148220	这一点他就不如人民日报
4148220	4150220	人民日报你还出过
4150220	4152220	像原来那个最遥的社长
4152220	4154220	当过全国人大秘书长
4154220	4156220	王晨当了政治局委员
4156220	4158220	但是清华社
4158220	4160220	其实他
4160220	4162220	他没有出过大的领导
4162220	4164220	大家发现
4164220	4166220	这奇怪不奇怪
4166220	4168220	所以他的政治地位上
4168220	4170220	第一手的新闻来源
4170220	4172220	人是清华社
4172220	4174220	内参看清华社
4174220	4176220	人民日报看什么
4176220	4178220	人民日报看社论
4178220	4180220	人民日报的社论
4180220	4182220	是代表政治走向的
4182220	4184220	人民日报的社论
4184220	4186220	是权威性的
4186220	4188220	所以每个媒体
4188220	4190220	你看的地方是不一样的
4190220	4192220	但是另外
4192220	4194220	另外一方面
4194220	4196220	清华社出事的人还真少
4196220	4198220	出事的干部就是陈磊
4198220	4200220	就是清华社总经理史的副主任
4200220	4202220	然后来当过内蒙分社的市长
4202220	4204220	陈磊
4204220	4206220	他是
4206220	4208220	一段时间竞争
4208220	4210220	团中央书记出的书记
4210220	4212220	就是在
4212220	4214220	共青团很火热的时候
4214220	4216220	没选上
4216220	4218220	没选上之后 心态就变了
4218220	4220220	心态就变了
4220220	4222220	就开始捞钱
4222220	4224220	所以他当时
4224220	4226220	搞那个协调晋升
4226220	4228220	你从他的犯事的这个上
4228220	4230220	你就看到清华社的权利有多大
4230220	4232220	多说一句
4232220	4234220	你看这个社长
4234220	4236220	你看像
4236220	4238220	你看像人民日报
4238220	4240220	广东分社的社长
4240220	4242220	原来张社福在的时候就对他非常重
4242220	4244220	整天跟他一块吃饭
4244220	4246220	张社福就懂行的
4246220	4248220	所以就是
4248220	4250220	广东省常委会他有些时候也能练习
4250220	4252220	你基本开口的话都会开口
4252220	4254220	他有一段时间
4254220	4256220	中央电视台那个记者
4256220	4258220	也有点权利
4258220	4260220	就交点访谈那个时候
4260220	4262220	就是朱镕基对比较
4262220	4264220	支持的时候是有点权利的
4264220	4266220	后来呢
4266220	4268220	就整个也被打掉了
4268220	4270220	台镜那帮人都不行了
4272220	4274220	所以呢
4274220	4276220	整个的这个
4276220	4278220	新华社也没出过什么腐败啊
4278220	4280220	因为大部分人还是比较专业的
4280220	4282220	这个东西
4282220	4284220	刚才讲的还有一个第四个
4284220	4286220	就是他的实权比较大
4286220	4288220	刚才也讲了各地分站的站长非常大
4288220	4290220	他有一种信仿权
4290220	4292220	你告状啊
4292220	4294220	你以为就是没事到信仿局面
4294220	4296220	写个信就告了
4296220	4298220	或者是你到网上报一报就告了
4298220	4300220	新华社能帮你告状的
4300220	4302220	能帮你把这个信反映到领导那里的
4302220	4304220	原来
4304220	4306220	安徽那个记者站站长
4306220	4308220	安徽分社社长也很厉害
4308220	4310220	朋友有个事儿在安徽找了很多人
4310220	4312220	找了中级委的都解决不了
4312220	4314220	最后找了这个社长给解决的
4314220	4316220	因为他天天跟着领导
4316220	4318220	因为中级委的人啊
4318220	4320220	有些领导不愿意跟你在一块儿
4320220	4322220	我跟你搞关系就显得我有事一样
4322220	4324220	但是新华社的人他天天跟着领导
4324220	4326220	有些人说一嘴就
4326220	4328220	或者他一个事儿
4328220	4330220	那个神领导就会想我靠
4330220	4332220	你告诉我一个事儿
4332220	4334220	我要不给你报了
4334220	4336220	你哪天偷偷的登到内餐上怎么回事
4336220	4338220	内餐等到登出来我才知道
4338220	4340220	你搞我一下把我搞死了
4340220	4342220	所以你说的事儿他肯定给你办了
4342220	4344220	另外呢
4344220	4346220	新华社的实业办得很好
4346220	4348220	比人民日报的办得好
4348220	4350220	谢谢
4350220	4352220	讲牛儿
4352220	4354220	就是新华社
4354220	4356220	你包括新华网也好
4356220	4358220	包括这些东西
4358220	4360220	他的体量很庞大
4360220	4362220	包括新华社在各地
4362220	4364220	搞这些实业搞得非常好
4364220	4366220	人民网搞得也不如新华网
4366220	4368220	人民日报当时搞那人民搜索
4368220	4370220	还亏了几十亿就登亚评高的
4370220	4372220	咱们再简单看一下
4372220	4374220	现在的这些
4374220	4376220	这个设领导
4376220	4378220	你看现在
4378220	4380220	现在的总编辑
4380220	4382220	原来一直在人民日报
4382220	4384220	人民日报的记者
4384220	4386220	大家知道李元松是谁吧
4386220	4388220	李元松就是当年
4388220	4390220	中国驻南斯拉夫大使馆
4390220	4392220	幸存的那个记者
4392220	4394220	姓少
4394220	4396220	还有个记者幸存了
4396220	4398220	欢迎
4398220	4400220	就是
4400220	4402220	李元松就幸存了
4402220	4404220	变成了一个英雄了
4404220	4406220	回来又当过山西的宣传部长
4406220	4408220	中宣部副部长
4408220	4410220	然后就解决了正部在这里
4410220	4412220	完了
4412220	4414220	你看现在的珠海黎
4414220	4416220	珠海黎原来是新华社
4416220	4418220	餐边部出来的
4418220	4420220	餐边部是负责内餐的
4420220	4422220	清一亚富陆的
4422220	4424220	这个编委会的主任
4424220	4426220	编辑史的主任
4426220	4428220	他从那里到了
4428220	4430220	吉林分社
4430220	4432220	所以这个餐边部权力很大
4432220	4434220	因为你各地写了内餐
4434220	4436220	你能不能发出来
4436220	4438220	你要经过总部审
4438220	4440220	总部他要决定你这个事
4440220	4442220	是不是重要
4442220	4444220	是不是有这种必要性
4444220	4446220	让领导看
4446220	4448220	你写的这个客不客观
4448220	4450220	所以这个餐边史
4450220	4452220	他的权力更大
4452220	4454220	他其实是个链条
4454220	4456220	每个省的社长
4456220	4458220	到餐边史再到社领导
4458220	4460220	这是个链条
4460220	4462220	你每个链条都要打出来
4462220	4464220	都要打通了
4464220	4466220	才能把内餐发出来
4466220	4468220	你想发就发的
4468220	4470220	你看现在霍晓光
4470220	4472220	霍晓光是1975年出的副社长
4472220	4474220	就是非常年轻的副部级
4474220	4476220	他是国内部出来的
4476220	4478220	他那个拱燕村
4478220	4480220	拱燕村是国新办过来的
4480220	4482220	当过山东宣传部的副部长
4482220	4484220	他应该是那个谁
4484220	4486220	就是蔡明昭
4486220	4488220	当时从国新办搞过来的
4488220	4490220	还有像现在人为东
4490220	4492220	人为东是料望的原来
4492220	4494220	刘健是新華网的
4494220	4496220	就这几个人
4496220	4498220	今天要讲的
4498220	4500220	正文就是这些
4500220	4502220	也讲了一个来小时了
4502220	4504220	大家可以提问了
4504220	4506220	嗯
4506220	4508220	就图个乐合
4508220	4510220	也不是为了挡有钱
4510220	4512220	就一个认可
4512220	4514220	第二图个乐合
4524220	4526220	对 大家这个
4526220	4528220	私信也不能的话
4528220	4530220	我让他那个
4530220	4532220	大家如果加会员群的话
4532220	4534220	你就加
4534220	4536220	Twitter 私信那个小鲁同学
4536220	4538220	这个账
4538220	4540220	这是我的那个助手的信号
4540220	4542220	让他进促策的
4542220	4544220	然后如果他私信不了的话
4544220	4546220	我让他马上设置一下
4546220	4548220	大家把
4548220	4550220	你要把你会员的截图发给他
4550220	4552220	这样他有个可以认证一下
4552220	4554220	因为现在加的人很多
4554220	4556220	就怕一些人冒名进来
4556220	4558220	然后呢把你的那个 Aroma
4558220	4560220	就是那个电报的 Aroma
4560220	4562220	这段时间没加你
4562220	4564220	几天没加你就催一下他
4564220	4566220	他每天可能就看一两次
4570220	4572220	所以大家
4572220	4574220	大家那个
4574220	4576220	注意加会员群
4576220	4578220	会员群人也比较多
4578220	4580220	社长可以提个问题了
4580220	4582220	可以提了
4582220	4584220	你是打过伤的
4584220	4586220	你完全可以
4586220	4588220	你现在可以提了
4588220	4590220	环球日报
4590220	4592220	是胡锡进一个人的力量
4592220	4594220	带起来的吗
4594220	4596220	欢迎一塌糊涂
4596220	4598220	这个名字是原来北大
4598220	4600220	搞的吧
4600220	4602220	不是
4602220	4604220	胡锡进男人是靠
4604220	4606220	我觉得胡锡进是靠他
4606220	4608220	靠环球日报
4608220	4610220	加他个人的这个风格
4610220	4612220	他搞起来的
4612220	4614220	这个媒体的力量
4614220	4616220	他不是个人
4616220	4618220	胡锡进如果胡锡进没有环球日报
4618220	4620220	他发出来这些声音
4620220	4622220	是没有人关注他的
4622220	4624220	正因为他既是官僚
4624220	4626220	既是有官方身份
4626220	4628220	另外他其实又是一个官僚中的
4628220	4630220	边缘人
4630220	4632220	他知道这种一点权利没有
4632220	4634220	环球日报属于在人民
4634220	4636220	日报体系里是比较边缘的
4636220	4638220	他没有什么权利
4638220	4640220	所以他说的基本上只能代表自己
4640220	4642220	高层的这些信息胡锡进也不知道
4642220	4644220	但是在外界
4644220	4646220	你说他个人风格
4646220	4648220	加上身份平台
4648220	4650220	加上微博的传播力
4650220	4652220	我家非经济没有很好的学历
4652220	4654220	一直做小生意
4654220	4656220	共产党为什么不放开
4656220	4658220	北京户口
4658220	4660220	共产党搞了这个垄断
4660220	4662220	你说咱能咋说呢
4662220	4664220	你眼睛眼睛
4664220	4666220	你要年轻的话
4666220	4668220	你要眼睛眼睛
4668220	4670220	你要眼睛眼睛
4670220	4672220	你要眼睛眼睛
4672220	4674220	谢谢强大
4674220	4676220	胡锡进被嫁进去
4676220	4678220	他那个犯病了
4678220	4680220	就是那个老年痴呆症
4680220	4682220	张文斌
4682220	4684220	我回头查一下
4684220	4686220	我回头查一下
4686220	4688220	我回头查一下
4688220	4690220	我回头讲孙立军的时候会讲他的
4690220	4692220	等着看视频吧
4692220	4694220	我后来会讲政法
4694220	4696220	我后来会讲政法
4696220	4698220	我后来会讲政法
4698220	4700220	我后来会讲政法
4700220	4702220	我后来会读一期单期的视频
4702220	4704220	咦 both hah
4704220	4706220	加入社长的会员
4706220	4708220	当然值了
4708220	4710220	昨天有个人说
4710220	4712220	你的会员视频怎么少
4712220	4713220	我说一个呢
4713220	4714220	因为暂停了
4714220	4715660	那个谁去雪车了
4716220	4718220	马上开始恢复了
4718220	4720220	第二个你�네
4720220	4722220	比下咱们的这个视频
4722220	4724220	数量 already
4724220	4725960	我视频的数量
4725960	4728220	��li
4728220	4734220	Look at other channels, it's basically a preview, I'll show it to the members for a few days, and then release it in a few days.
4734220	4737220	There's another one called Meng De Shuo, what else is it called?
4737220	4745220	His members are more funny, it's to make the video public, and then cancel the ad, and then it's the members' video.
4745220	4755220	So you have to compare, because many people, because they haven't done other members, you don't know the benefits of our members.
4755220	4758220	You have to compare to know how happy we are.
4761220	4765220	Why did Hu Chang Cheng's son run to Qinghua to study abroad?
4765220	4768220	He's just a kid, what can you say he can do, what can he do to study abroad?
4768220	4770220	Well, read it.
4770220	4774220	To understand what they are thinking about in their household.
4774220	4777220	This thing is to control, because the resources are limited.
4777220	4781220	The resources are limited, why did they make rural households and city households?
4781220	4784220	Well, rural households are all in the city, and the city households are at the same level.
4784220	4787220	The education resources are also a part of it.
4787220	4791220	If you let all the people from all over the country come to Beijing, even those who don't have money,
4791220	4794220	they won't be able to receive their education resources, so they have to cooperate.
4794220	4796220	So it's completely different from abroad.
4796220	4801220	The next secretary should have money, see what he's doing, the next one is a political high-ranking man.
4801220	4806220	Qi Jiaming, come back and talk to me, I don't know much about Qi Jiaming.
4806220	4810220	Meng De, he's not talking about me, he's talking about someone else.
4810220	4812220	He's a auntie, he's not talking about me.
4812220	4814220	He's talking about the resources, auntie, auntie, auntie.
4814220	4817220	New Secretary Ningbo, who's the new secretary?
4817220	4819220	Wang Cheng.
4819220	4821220	Who mentioned Wang Cheng?
4821220	4823220	I can tell you, I know him.
4823220	4825220	Liu Yixian, who's behind it?
4825220	4827220	Liu Yixian, Huatong.
4827220	4828220	You've paid for it, I'll hit you.
4828220	4830220	There should be not many people after Liu Yixian.
4830220	4832220	He should be a bit noisy, I didn't hear about it.
4832220	4835220	Of course, he should have the capital system now.
4835220	4839220	But he should rely on his potential.
4839220	4842220	I can study who's behind Liu Yixian.
4842220	4845220	But I didn't hear about him before.
4845220	4847220	This is why he took the insurance company,
4847220	4849220	and the證券 company couldn't afford it.
4849220	4852220	Look, he took the first share, but he couldn't afford it.
4852220	4854220	So Hu Bei couldn't afford it.
4854220	4858220	If I had so much money, I would definitely get Hu Bei,
4858220	4861220	and take down the political power.
4861220	4865220	So that's why he didn't take down the political power.
4865220	4868220	Guo Ningning, he's a mother, he's not.
4868220	4871220	He's Chen Xi's student.
4871220	4874220	Chief of the Ministry of Justice, Liu Yixian.
4874220	4877220	There are a lot of women in the Ministry of Revenue.
4877220	4879220	The director of the Ministry of Justice,
4879220	4881220	the director of the Ministry of Revenue is good,
4881220	4882220	and he's a senior in the Ministry of Revenue.
4882220	4884220	The director of the Ministry of Revenue in Shanghai,
4884220	4886220	Zheng Yang, the director of the Ministry of Revenue in Shanghai,
4886220	4887220	and the old man in Beijing,
4887220	4890220	all chose the old man to go to the Beijing Bank
4890220	4893220	to be the chairman, like Yang Lao.
4893220	4895220	Zheng Yang went to the Ministry of Revenue to be the chairman.
4895220	4898220	But if he didn't do well in the Ministry of Revenue,
4898220	4899220	he went down.
4899220	4901220	There's no political power.
4901220	4903220	But he'll arrange a comfortable position for you.
4903220	4906220	The work in the system is very reasonable.
4906220	4907220	This time will be very long.
4907220	4908220	Don't worry.
4908220	4910220	You can slowly learn about that.
4910220	4913220	Slowly learn about re-election.
4913220	4914220	Learn about re-election.
4914220	4916220	Because you're busy with the park.
4916220	4917220	You have a busy park.
4917220	4918220	You have a idle park.
4918220	4920220	If you're idle, you can read and do some re-election.
4923220	4924220	Wang Qiyang from Sanya.
4924220	4925220	I'm not familiar with it.
4925220	4927220	You should be able to go up in Xiangyang.
4927220	4928220	Sanya is a good place.
4928220	4929220	You can accept any leader.
4929220	4931220	You can contact him if you want to go to Dujia.
4931220	4934220	But if you can do it well, you can see yourself.
4936220	4937220	Ying Yong can still do it.
4937220	4939220	No, it's too late.
4940220	4941220	Why?
4942220	4946220	It's not necessarily to protect the interests of the middle and lower levels of the public.
4946220	4950220	The whole city is like this in China.
4950220	4952220	The CCP is like this.
4952220	4954220	I don't know much about Guo Jilin.
4954220	4955220	I don't know much about Fu Buji.
4955220	4957220	I have a lot of people who don't know him.
4957220	4959220	I've been in China for a long time.
4959220	4960220	It's okay.
4960220	4961220	It's the identity of the park.
4961220	4964220	It's the stage where you understand the behind-the-scenes of Hu Shuli.
4964220	4965220	It's a waste of money.
4965220	4966220	This is big.
4966220	4967220	Thank you.
4967220	4970220	Hu Shuli's words are like that.
4970220	4972220	Hu Shuli is more of an old man.
4972220	4974220	He is more of a matchmaker.
4974220	4975220	They were born in the early days.
4975220	4977220	They are mainly from Tai Xin.
4977220	4981220	Wang Bo-ming and Wang Qishan are very close to each other.
4981220	4983220	His brother is Wang Bo-ming's background.
4983220	4984220	But these years,
4984220	4987220	Qishan was very close to them.
4987220	4989220	There are some people in the party.
4989220	4993220	There is a group of independent voices.
4993220	4999220	They will support Tai Xin.
5000220	5005220	So many people contributed to Tai Xin.
5005220	5006220	Later on,
5006220	5009220	they introduced a new wave of shareholders to Tai Xin.
5009220	5010220	Including Hu Shuli.
5010220	5012220	Including what?
5012220	5015220	You have to give him a reason to find Tai Xin.
5015220	5016220	You can't win.
5016220	5017220	At that time,
5017220	5019220	a lot of the media
5019220	5020220	He has done a lot of people's Hu Shuli.
5020220	5021220	But at that time,
5021220	5023220	who asked him to make an advertisement?
5023220	5024220	He paid a lot of money.
5024220	5025220	What can Tai Xin do?
5025220	5026220	At that time, it was still Tai Xin.
5026220	5027220	On the left side,
5027220	5028220	there is a light advertising.
5028220	5029220	On the right side,
5029220	5030220	there is a light advertising.
5030220	5032220	It's not good for the company's article.
5032220	5033220	You are kidding.
5033220	5035220	So,
5035220	5038220	this is the last one.
5038220	5040220	You have to be very important.
5040220	5042220	You have to find the central system.
5042220	5044220	You have to take care of the motherboard.
5046220	5048220	What background do you want to talk about?
5048220	5050220	Who wants to talk about the government?
5050220	5052220	The main thing is to listen to the government.
5052220	5055220	It is recommended by the government.
5055220	5058220	The main leader of the provincial organization
5058220	5061220	Or the first-hand recommendation of the province.
5061220	5063220	There is hope in the language.
5063220	5064220	Of course, young people.
5064220	5067220	Of course, there is a civil servant.
5067220	5069220	But what do you think is the best?
5069220	5070220	It's too big.
5070220	5072220	Many people are like
5072220	5074220	Yang Dongning, the director of the Beijing Film Festival.
5074220	5076220	He did it on the market before.
5076220	5078220	Then he did it.
5078220	5080220	You have to choose the right path.
5083220	5085220	Didn't you finish the book?
5085220	5087220	What's wrong with the wife of the pig?
5087220	5088220	Tell me.
5088220	5089220	Tell me.
5089220	5090220	What's wrong with the wife of the pig?
5090220	5091220	I don't know.
5091220	5093220	Tao Fang Yu can still write.
5093220	5094220	Who is he with?
5094220	5095220	The wife of the pig is him.
5095220	5096220	This thing is normal.
5096220	5098220	It's not good for the government.
5098220	5100220	You can't write anything.
5100220	5101220	You can't write anything.
5101220	5103220	You can't come up with ideas.
5103220	5105220	Then how do you meet the boss?
5105220	5107220	There is a high level of innovation.
5107220	5109220	People's newspaper is not as good as the news.
5109220	5111220	People's newspaper is
5111220	5113220	mainly the public opinion.
5113220	5114220	People's newspaper
5114220	5116220	Recently, the president of the society
5116220	5117220	almost died.
5117220	5119220	The vice president of the vice president
5119220	5120220	is gone.
5120220	5121220	We all have
5121220	5123220	a job in the People's newspaper.
5123220	5125220	There is also a
5125220	5127220	Guo Jingying down there.
5127220	5129220	People are in trouble.
5129220	5131220	Who is Ren Gang?
5131220	5132220	You can write about it.
5132220	5133220	I don't know who he is.
5133220	5135220	He is 41 years old.
5135220	5136220	Don't be ordinary.
5136220	5137220	You have to say one to one.
5137220	5138220	You just say it.
5138220	5140220	I don't know where you are.
5140220	5142220	And what do you know?
5142220	5143220	What is your intelligence?
5143220	5145220	I can't tell you.
5145220	5149220	What is the position of the leader of the People's newspaper?
5149220	5151220	Is it the president?
5151220	5153220	The anti-democracy of A-Li.
5153220	5154220	The anti-democracy of A-Li
5154220	5156220	is to teach who he is.
5156220	5158220	To teach
5158220	5161220	I don't know what Yang Zijang is going to do.
5161220	5164220	Just to teach Ma Yun.
5164220	5167220	The governor has a lot of work to do.
5167220	5168220	Yes.
5168220	5170220	Generally, you can be the governor.
5170220	5172220	Now it means that you have no problem with it.
5172220	5174220	So I will arrange it for you.
5174220	5176220	Tang Liangzhi.
5176220	5177220	Tang Liangzhi is next to him.
5177220	5179220	There is a lot to say.
5181220	5182220	Tong Li.
5182220	5184220	I am the leader of the government.
5184220	5185220	Xinjiang Railway.
5185220	5186220	Xinjiang Railway.
5186220	5187220	Do you say work?
5187220	5189220	There should be no problem.
5189220	5190220	Is it good?
5190220	5191220	It depends on your comparison.
5191220	5192220	Why don't you compare?
5192220	5193220	The senior officials
5193220	5195220	can't say it clearly in these words.
5195220	5196220	It's not urgent.
5196220	5199220	Every office in the United States
5199220	5201220	has a small house and a small secretary.
5201220	5203220	You have a special secretary in the Ministry of Justice.
5203220	5205220	After you retire,
5205220	5208220	only a few people can use a driver.
5208220	5209220	It's not urgent.
5209220	5211220	You have to pay for it first.
5211220	5212220	You have to pay for it.
5212220	5214220	You don't have to care about the Ministry of Justice.
5214220	5215220	The Ministry of Health
5215220	5216220	will take care of it directly.
5216220	5218220	It's up to Luo Baoming.
5219220	5221220	The People's Daily is mainly about patrols.
5221220	5222220	In addition,
5222220	5224220	there is a problem with their economy.
5224220	5226220	Hu Guo and Guan Jingying
5226220	5227220	are all like that.
5227220	5228220	They are leaders.
5228220	5229220	They can be leaders in Xinjiang.
5229220	5231220	But I don't know what the background is.
